datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2020-04-03	41.725	51.458333333333336	57.699999999999996	48.43333333333334	49.89166666666667	49.71666666666667	56.49166666666667	48.35833333333333	53.99166666666667	3.0	4.0	11.5
2020-04-04	47.14166666666667	50.75833333333333	57.9	49.416666666666664	49.68333333333334	49.416666666666664	54.93333333333334	48.041666666666664	52.833333333333336	4.0	5.0	11.5
2020-04-05	57.166666666666664	51.86666666666667	58.9	52.18333333333334	51.25833333333333	51.38333333333333	57.5	50.23333333333333	53.375	5.0	6.0	11.5
2020-04-06	55.25	51.300000000000004	58.65	48.80833333333334	49.71666666666667	49.35833333333333	54.89166666666667	49.475	53.1	6.0	0.0	11.5
2020-04-07	48.550000000000004	50.60833333333333	57.975	50.46666666666667	49.775000000000006	49.208333333333336	55.324999999999996	47.4	52.86666666666667	7.0	1.0	11.5
2020-04-08	45.925000000000004	49.38333333333333	58.00833333333333	49.21666666666667	48.324999999999996	49.49166666666667	55.725	47.55833333333334	51.949999999999996	8.0	2.0	11.5
2020-04-09	43.06666666666666	51.23333333333334	58.06666666666666	50.35	48.56666666666666	49.63333333333333	55.475	46.425000000000004	53.15833333333333	9.0	3.0	11.5
2020-04-10	45.81666666666666	50.36666666666667	58.050000000000004	49.65	48.69166666666666	49.53333333333333	56.35	48.60833333333333	51.44166666666666	10.0	4.0	11.5
2020-04-11	45.824999999999996	48.28333333333333	56.28333333333333	46.86666666666667	47.94166666666666	48.89166666666667	55.09166666666667	46.09166666666667	52.775000000000006	11.0	5.0	11.5
2020-04-12	44.75	48.89166666666667	56.791666666666664	45.89166666666667	45.98333333333333	47.96666666666667	56.458333333333336	47.53333333333333	51.675000000000004	12.0	6.0	11.5
2020-04-13	51.625	50.40833333333333	58.4	49.64166666666667	47.15833333333333	49.71666666666667	56.63333333333333	51.69166666666666	52.375	13.0	0.0	11.5
2020-04-14	47.49166666666667	48.30833333333334	57.76666666666667	50.025	48.19166666666666	48.80833333333334	56.333333333333336	46.60833333333333	52.324999999999996	14.0	1.0	11.5
2020-04-15	38.43333333333333	49.48333333333333	57.34166666666667	50.166666666666664	48.550000000000004	48.50833333333333	55.94166666666666	46.4	53.15833333333333	15.0	2.0	11.5
2020-04-16	40.13333333333333	48.49166666666667	58.36666666666667	50.36666666666667	47.5	49.14166666666667	57.98333333333333	46.25833333333333	52.725	16.0	3.0	11.5
2020-04-17	48.23333333333334	49.15	58.30833333333334	49.85833333333334	47.925000000000004	48.99166666666667	56.125	47.14166666666667	53.225	17.0	4.0	11.5
2020-04-18	47.666666666666664	51.93333333333334	58.98333333333333	50.13333333333333	48.074999999999996	50.26666666666667	57.125	47.94166666666666	53.03333333333333	18.0	5.0	11.5
2020-04-19	42.44166666666667	49.98333333333333	58.125	49.40833333333333	48.11666666666667	49.64166666666667	56.0	46.56666666666666	53.09166666666667	19.0	6.0	11.5
2020-04-20	49.30833333333334	49.25	58.44166666666666	50.458333333333336	47.416666666666664	49.48333333333333	56.15	48.291666666666664	53.916666666666664	20.0	0.0	11.5
2020-04-21	54.550000000000004	49.4	58.416666666666664	49.30833333333334	47.175000000000004	51.49166666666667	56.38333333333333	49.449999999999996	57.11666666666667	21.0	1.0	11.5
2020-04-22	47.01666666666667	48.99166666666667	58.275	48.89166666666667	47.78333333333333	49.25833333333333	56.525000000000006	47.125	52.19166666666666	22.0	2.0	11.5
2020-04-23	44.1	48.541666666666664	58.125	49.583333333333336	47.65833333333333	48.89166666666667	55.824999999999996	46.44166666666666	52.39166666666667	23.0	3.0	11.5
2020-04-24	42.15	48.74166666666667	58.73333333333333	50.76666666666667	48.38333333333333	49.916666666666664	56.65833333333333	48.05833333333334	54.31666666666666	24.0	4.0	11.5
2020-04-25	41.824999999999996	47.666666666666664	58.074999999999996	48.40833333333333	47.30833333333334	50.225	55.541666666666664	48.225	53.44166666666666	25.0	5.0	11.5
2020-04-26	39.15	48.13333333333333	57.06666666666666	45.75	46.875	48.99166666666667	55.46666666666667	46.65	53.34166666666667	26.0	6.0	11.5
2020-04-27	37.11666666666667	47.675000000000004	57.083333333333336	46.78333333333333	47.25833333333333	48.46666666666667	55.63333333333333	46.19166666666666	52.49166666666667	27.0	0.0	11.5
2020-04-28	39.449999999999996	49.51666666666667	57.68333333333334	49.6	47.59166666666667	48.15833333333333	56.0	46.85833333333333	52.9	28.0	1.0	11.5
2020-04-29	52.48333333333333	50.31666666666666	58.26666666666667	50.38333333333333	49.025	50.81666666666666	57.21666666666667	48.93333333333334	53.06666666666667	29.0	2.0	11.5
2020-04-30	47.93333333333334	51.55833333333334	57.98333333333333	50.05833333333334	49.78333333333333	50.708333333333336	57.050000000000004	47.958333333333336	54.00833333333333	30.0	3.0	11.5
2020-05-01	43.89166666666667	52.35	58.38333333333333	48.416666666666664	50.89166666666667	50.26666666666667	57.25833333333333	49.85	56.400000000000006	1.0	4.0	11.5
2020-05-02	45.75	51.333333333333336	57.833333333333336	48.75833333333333	49.69166666666666	50.583333333333336	54.800000000000004	49.6	53.916666666666664	2.0	5.0	11.5
2020-05-03	41.199999999999996	49.26666666666667	57.43333333333334	48.75833333333333	48.21666666666667	49.38333333333333	54.025	48.01666666666667	52.81666666666666	3.0	6.0	11.5
2020-05-04	45.05833333333334	48.791666666666664	57.85	49.85833333333333	47.28333333333333	49.5	56.041666666666664	49.574999999999996	53.75	4.0	0.0	11.5
2020-05-05	56.775	52.291666666666664	58.90833333333333	53.199999999999996	48.23333333333333	50.86666666666667	56.35	54.73333333333333	53.25833333333333	5.0	1.0	11.5
2020-05-06	44.48333333333333	48.60833333333333	58.35	51.225	48.199999999999996	48.23333333333333	56.175000000000004	46.40833333333333	54.574999999999996	6.0	2.0	11.5
2020-05-07	49.074999999999996	50.166666666666664	58.15	50.98333333333333	49.225	49.800000000000004	57.425000000000004	48.166666666666664	52.50833333333333	7.0	3.0	11.5
2020-05-08	46.80833333333334	50.63333333333333	57.800000000000004	49.36666666666667	48.50833333333333	50.74166666666667	56.26666666666667	47.6	54.03333333333333	8.0	4.0	11.5
2020-05-09	43.13333333333333	49.76666666666667	57.64166666666667	50.208333333333336	48.975	49.583333333333336	55.74166666666667	47.06666666666666	55.39166666666667	9.0	5.0	11.5
2020-05-10	48.63333333333333	49.975	58.51666666666667	50.26666666666667	47.49166666666667	51.166666666666664	57.14166666666667	50.23333333333333	55.291666666666664	10.0	6.0	11.5
2020-05-11	54.19166666666666	50.416666666666664	58.28333333333333	51.833333333333336	47.89166666666667	51.791666666666664	57.15	53.06666666666666	54.63333333333333	11.0	0.0	11.5
